time,A_F,A_V,A_L,L_F,L_V,L_L,T_F,T_V,T_L,Action,name
1884437,232,990,346,-209,1055,262,67,1085,-252,1,S08
1884453,181,1000,287,-263,944,181,126,1057,-233,1,S08
1884468,181,1000,297,-300,916,151,106,1009,-145,1,S08
1884484,161,980,267,-190,916,121,155,990,-184,1,S08
1884500,202,950,277,-172,935,131,126,980,-213,1,S08
1884515,161,990,316,-181,1009,151,67,971,-223,1,S08
1884531,121,1019,386,-200,981,181,19,971,-223,1,S08
1884546,131,980,356,-254,888,242,-19,1000,-213,1,S08
1884562,141,950,316,-318,870,262,-48,1019,-194,1,S08
1884578,161,990,316,-409,916,252,-38,980,-116,1,S08
1884593,161,1019,297,-454,962,191,-9,952,-174,1,S08
1884609,171,1029,277,-327,953,191,58,942,-213,1,S08
1884625,151,1000,316,-272,1000,171,87,980,-194,1,S08
1884640,181,1000,306,-172,981,181,106,1028,-174,1,S08
1884656,202,990,257,-209,944,131,87,1019,-155,1,S08
1884671,202,990,257,-281,925,111,97,1038,-194,1,S08
1884687,131,1019,297,-281,935,141,87,1019,-155,1,S08
1884703,121,990,346,-272,944,191,58,980,-213,1,S08
1884718,121,980,356,-272,944,191,48,914,-213,1,S08
1884734,131,1009,366,-290,851,212,29,933,-203,1,S08
1884750,151,950,346,-354,851,252,29,952,-165,1,S08
1884765,151,950,346,-427,888,212,-19,933,-116,1,S08
1884781,111,960,336,-445,925,232,48,933,-184,1,S08
1884796,131,1000,326,-354,981,222,58,961,-184,1,S08
1884812,151,1000,336,-236,1037,252,87,1000,-223,1,S08
1884828,161,1000,316,-190,962,282,135,1085,-262,1,S08
1884843,161,1000,316,-145,935,262,87,1057,-203,1,S08
1884859,202,1000,287,-72,953,222,67,1095,-262,1,S08
1884875,212,990,356,-81,953,232,-19,1047,-233,1,S08
1884890,212,990,356,-190,1055,212,-29,1000,-271,1,S08
1884906,222,990,366,-218,935,181,-87,971,-271,1,S08
1884921,202,931,366,-218,935,181,-87,971,-223,1,S08
1884937,181,970,376,-345,861,171,-48,980,-194,1,S08
1884953,171,960,356,-427,879,181,-9,933,-165,1,S08
1884968,202,990,316,-481,888,202,87,866,-203,1,S08
1884984,171,990,277,-436,907,303,87,914,-271,1,S08
1885000,131,950,316,-245,981,262,135,1019,-213,1,S08
1885015,90,990,306,-127,990,151,145,1066,-223,1,S08
1885031,131,1000,297,-109,879,101,29,1076,-165,1,S08
1885046,171,931,356,-181,981,111,58,1028,-203,1,S08
1885062,272,990,297,-218,916,191,9,980,-203,1,S08
1885078,191,980,297,-281,1111,181,9,971,-233,1,S08
1885093,171,1000,306,-209,907,191,-67,971,-233,1,S08
1885109,171,1000,287,-300,851,181,-126,1000,-213,1,S08
1885125,151,960,336,-390,842,191,-97,923,-184,1,S08
1885140,161,1029,316,-454,972,252,-29,885,-271,1,S08
1885156,141,950,316,-263,1018,222,-9,933,-330,1,S08
1885171,70,980,316,-318,990,171,19,1057,-203,1,S08
1885187,121,1049,287,-172,861,70,19,1057,-194,1,S08
1885203,131,990,326,-127,1000,60,-29,1047,-233,1,S08
1885218,181,1019,287,-109,953,80,-19,1009,-281,1,S08
1885234,141,980,287,-145,925,181,-77,952,-300,1,S08
1885250,202,970,267,-381,833,161,-67,990,-242,1,S08
1885265,171,941,386,-472,824,191,-77,914,-184,1,S08
1885281,131,1039,207,-472,935,111,-29,895,-262,1,S08
1885296,171,1068,277,-390,990,121,9,904,-281,1,S08
1885312,161,990,346,-245,1018,161,19,1000,-223,1,S08
1885328,151,990,445,-345,953,212,-58,1028,-213,1,S08
1885343,292,1000,405,-300,944,252,-9,1028,-233,1,S08
1885359,343,990,485,0,740,202,-77,952,-252,1,S08
1885375,202,960,554,0,833,151,-87,885,-300,1,S08
1885390,-171,872,465,-145,796,181,-106,876,-242,1,S08
1885406,-373,745,376,-218,1009,282,-77,933,-262,1,S08
1885421,-232,735,405,-536,972,212,-19,1019,-194,1,S08
1885437,121,882,425,-618,898,50,-19,1019,-145,1,S08
1885453,444,1333,-148,-681,981,-131,-19,1019,-145,1,S08
1885468,131,1421,-594,-618,1009,-10,48,1057,-213,1,S08
1885484,-292,1107,-89,-190,972,121,77,1066,-271,1,S08
1885500,-292,1107,-89,-190,972,121,48,1047,-252,1,S08
1885515,-50,980,356,100,990,262,0,1009,-194,1,S08
1885531,202,1029,435,63,925,303,-58,1028,-194,1,S08
1885546,404,990,405,-118,944,282,-48,1019,-184,1,S08
1885562,393,843,356,-300,888,262,-48,1019,-184,1,S08
1885578,232,901,326,-345,935,161,-19,1000,-223,1,S08
1885593,40,980,326,-300,953,101,-38,990,-271,1,S08
1885609,30,970,306,-254,1083,111,29,1009,-359,1,S08
1885625,60,1009,306,-254,1083,111,-97,1000,-262,1,S08
1885640,60,1009,306,-163,981,131,-9,952,-223,1,S08
1885656,121,1049,297,-218,861,161,-77,942,-242,1,S08
1885671,181,1058,277,-290,870,222,-38,942,-252,1,S08
1885687,181,970,316,-409,916,242,-38,942,-252,1,S08
1885703,151,980,277,-509,935,212,-48,980,-252,1,S08
1885718,80,1000,316,-445,953,252,19,980,-252,1,S08
1885734,30,1039,336,-200,953,232,29,980,-184,1,S08
1885750,90,990,326,-190,879,202,38,980,-184,1,S08
1885765,161,970,306,-236,879,161,67,1009,-213,1,S08
1885781,161,970,306,-254,935,191,67,990,-223,1,S08
1885796,222,980,257,-254,935,191,19,961,-223,1,S08
1885812,151,950,306,-245,953,161,-9,1009,-203,1,S08
1885828,131,950,346,-209,1083,202,-67,1047,-155,1,S08
1885843,141,970,376,-145,925,161,-67,1047,-155,1,S08
1885859,161,1009,356,-209,907,171,9,1028,-203,1,S08
1885875,191,1009,316,-254,953,252,-19,1038,-174,1,S08
1885890,161,941,297,-327,990,272,48,1047,-271,1,S08
1885906,171,970,306,-290,981,242,67,1038,-242,1,S08
1885921,151,1009,306,-263,981,282,145,1066,-203,1,S08
1885937,131,1009,356,-163,1000,242,155,1019,-145,1,S08
1885953,181,970,366,-118,925,202,126,1028,-155,1,S08
1885968,202,980,336,-190,870,191,165,1000,-174,1,S08
1885984,181,990,326,-336,898,181,106,961,-165,1,S08
1886000,161,950,306,-363,953,161,58,914,-184,1,S08
1886015,101,941,366,-354,935,141,58,914,-155,1,S08
1886031,60,980,366,-409,842,161,48,904,-145,1,S08
1886046,101,1009,326,-490,851,181,-9,952,-135,1,S08
1886062,111,1019,326,-445,851,272,-9,961,-135,1,S08
1886078,90,970,336,-418,898,272,48,942,-184,1,S08
1886093,70,990,366,-418,898,272,48,942,-184,1,S08
1886109,111,980,346,-281,935,323,29,971,-194,1,S08
1886125,151,931,396,-245,1018,333,97,1114,-213,1,S08
1886140,121,970,386,-190,1009,262,87,1104,-155,1,S08
1886156,191,1019,326,-154,953,202,135,1095,-174,1,S08
1886171,181,1009,316,-109,962,181,194,1038,-194,1,S08
1886187,161,1009,336,-118,972,181,126,990,-233,1,S08
1886203,181,990,346,-218,944,181,87,904,-213,1,S08
1886218,181,990,346,-327,972,212,58,923,-194,1,S08
1886234,161,941,356,-290,851,232,-48,952,-174,1,S08
1886250,151,1009,346,-318,833,252,-77,1009,-213,1,S08
1886265,111,990,346,-463,907,272,-135,961,-155,1,S08
1886281,101,941,356,-472,953,272,-58,990,-291,1,S08
1886296,101,980,356,-290,907,232,-48,1038,-271,1,S08
1886312,111,1049,366,-181,990,282,19,1019,-291,1,S08
1886328,131,1019,297,-100,1018,292,38,1038,-262,1,S08
1886343,181,960,316,-109,935,222,38,1019,-223,1,S08
1886359,202,980,356,-145,898,161,87,980,-233,1,S08
1886375,202,980,356,-245,907,90,87,914,-233,1,S08
1886390,232,960,326,-245,907,90,135,876,-252,1,S08
1886406,222,950,316,-272,962,131,106,933,-262,1,S08
1886421,161,941,316,-281,1027,141,67,1000,-223,1,S08
1886437,151,960,316,-281,907,161,67,1000,-223,1,S08
1886453,131,1009,316,-254,898,181,9,990,-252,1,S08
1886468,171,1029,306,-245,953,202,-67,961,-213,1,S08
1886484,151,960,287,-281,962,252,-77,942,-233,1,S08
1886500,161,970,306,-300,1046,272,9,1000,-291,1,S08
1886515,161,980,297,-254,1000,242,-9,1038,-330,1,S08
1886531,181,1029,297,-218,981,212,19,1019,-233,1,S08
1886546,171,990,287,-218,879,161,9,1009,-194,1,S08
1886562,151,1029,306,-190,916,141,106,1009,-233,1,S08
1886578,181,990,316,-218,888,141,87,961,-242,1,S08
1886593,202,941,306,-272,1018,161,48,942,-242,1,S08
1886609,141,941,336,-300,962,151,9,923,-300,1,S08
1886625,151,960,306,-345,842,161,-58,942,-242,1,S08
1886640,101,1009,297,-363,879,171,-29,971,-252,1,S08
1886656,121,1039,277,-345,935,202,-77,904,-194,1,S08
1886671,141,970,287,-354,935,212,-58,923,-291,1,S08
1886687,121,970,326,-263,935,141,-38,961,-300,1,S08
1886703,141,1000,297,-127,981,212,58,1009,-262,1,S08
1886718,161,990,277,-227,1018,232,29,1038,-174,1,S08
1886734,191,941,287,-227,898,161,38,1095,-194,1,S08
1886750,171,970,316,-209,944,101,58,1047,-233,1,S08
1886765,171,1039,267,-236,953,50,0,1009,-242,1,S08
1886781,141,941,297,-218,972,101,19,923,-320,1,S08
1886796,101,1000,277,-218,1009,141,-9,895,-310,1,S08
1886812,181,980,277,-272,814,161,-67,904,-271,1,S08
1886828,141,990,316,-354,805,171,-106,952,-233,1,S08
1886843,151,990,297,-390,888,131,-116,914,-165,1,S08
1886859,181,931,346,-336,1000,141,-155,933,-233,1,S08
1886875,202,980,326,-254,1018,161,-77,952,-330,1,S08
1886890,282,1039,287,27,1046,181,-38,1047,-291,1,S08
1886906,141,1019,297,-263,1000,262,67,1104,-320,1,S08
1886921,-60,980,257,-445,888,212,19,1076,-184,1,S08
1886937,-30,1078,277,-463,750,161,67,1066,-223,1,S08
1886953,121,931,188,-318,898,70,19,952,-252,1,S08
1886968,141,882,257,-136,898,50,9,857,-242,1,S08
1886984,232,1000,168,-81,1083,60,-126,866,-339,1,S08
1887000,151,1000,168,-172,962,60,-97,904,-291,1,S08
1887015,90,1098,148,-345,870,101,-126,1057,-262,1,S08
1887031,70,1049,207,-454,888,141,-58,1019,-145,1,S08
1887046,80,1000,297,-427,925,222,-48,952,-213,1,S08
1887062,151,1019,336,-254,935,222,-87,1000,-310,1,S08
1887078,171,931,366,-118,1000,333,-29,1028,-262,1,S08
1887093,222,921,336,-272,981,303,-19,1028,-223,1,S08
1887109,181,1000,297,-327,935,212,-9,1038,-106,1,S08
1887125,161,1009,257,-254,851,90,38,1047,-194,1,S08
1887140,101,990,257,-218,972,20,67,1000,-184,1,S08
1887156,171,1000,237,-218,972,20,67,980,-300,1,S08
1887171,232,1009,267,-109,972,40,29,933,-242,1,S08
1887187,171,1019,306,-118,1185,141,-19,971,-310,1,S08
1887203,171,1019,386,-81,962,181,-67,1000,-252,1,S08
1887218,141,911,336,-354,814,272,-58,990,-223,1,S08
1887234,111,941,356,-354,814,272,-116,961,-184,1,S08
1887250,101,1009,297,-490,981,242,-38,952,-223,1,S08
1887265,111,1058,316,-490,981,242,9,1009,-203,1,S08
1887281,171,1019,306,-363,1046,323,48,1047,-194,1,S08
1887296,151,1000,316,-254,944,232,58,1019,-155,1,S08
1887312,202,960,326,-200,935,232,58,1000,-135,1,S08
1887328,161,911,376,-154,824,191,87,1000,-165,1,S08
1887343,181,941,346,-145,907,151,48,980,-213,1,S08
1887359,181,941,346,-181,925,161,-9,961,-223,1,S08
1887375,131,1029,297,-281,1018,121,-9,961,-223,1,S08
1887390,141,1107,247,-354,1037,70,-19,1000,-242,1,S08
1887406,161,970,277,-281,907,60,9,1000,-203,1,S08
1887421,171,960,297,-272,907,141,-9,980,-116,1,S08
1887437,141,990,376,-327,916,343,106,1000,-184,1,S08
1887453,121,980,405,-236,990,424,106,1000,-184,1,S08
1887468,181,931,376,-281,1027,292,67,1038,-203,1,S08
1887484,191,990,326,-290,990,272,126,1047,-126,1,S08
1887500,191,990,326,-290,990,272,126,1047,-116,1,S08
1887515,212,1019,316,-163,925,121,135,1057,-145,1,S08
1887531,191,941,326,-181,962,161,145,990,-165,1,S08
1887546,171,960,336,-263,953,202,97,971,-233,1,S08
1887562,181,1019,316,-263,953,202,48,942,-262,1,S08
1887578,171,950,346,-309,990,202,0,942,-252,1,S08
1887593,141,1009,346,-290,907,262,-58,1019,-252,1,S08
1887609,161,1000,326,-290,907,262,-116,1028,-184,1,S08
1887625,131,970,356,-336,944,262,-77,1038,-174,1,S08
1887640,141,970,356,-336,944,262,-106,952,-194,1,S08
1887656,171,1029,346,-254,916,262,-9,1000,-262,1,S08
1887671,171,1000,356,-181,1009,232,38,1038,-252,1,S08
1887687,181,950,336,-227,1009,262,126,1047,-223,1,S08
1887703,161,1009,316,-272,898,232,165,1028,-165,1,S08
1887718,181,1019,297,-181,907,171,155,1000,-155,1,S08
1887734,181,941,326,-190,935,161,155,971,-223,1,S08
1887750,191,950,336,-236,898,202,135,904,-233,1,S08
1887765,191,950,336,-327,981,191,87,904,-213,1,S08
1887781,191,1039,297,-281,925,171,29,933,-271,1,S08
1887796,212,990,277,-272,944,161,-19,1019,-213,1,S08
1887812,161,980,277,-236,944,151,-58,1028,-174,1,S08
1887828,151,1009,316,-254,935,202,-58,980,-203,1,S08
1887843,151,1019,316,-290,935,282,-9,971,-262,1,S08
1887859,191,960,316,-209,981,232,-19,961,-281,1,S08
1887875,171,990,297,-227,944,232,29,961,-233,1,S08
1887890,181,990,336,-245,953,222,67,961,-203,1,S08
1887906,181,960,306,-190,870,131,19,1000,-203,1,S08
1887921,181,960,306,-190,962,111,38,990,-242,1,S08
1887937,212,990,247,-254,953,90,0,961,-242,1,S08
1887953,212,1009,257,-254,953,90,29,923,-262,1,S08
1887968,171,970,257,-272,1000,50,-67,923,-291,1,S08
1887984,131,1039,287,-218,1000,131,-48,1019,-300,1,S08
1888000,191,1049,277,-281,907,131,9,1047,-300,1,S08
1888015,181,970,306,-309,916,121,-58,961,-242,1,S08
1888031,131,1009,316,-345,944,141,19,961,-291,1,S08
1888046,90,1000,405,-372,953,181,9,933,-300,1,S08
1888062,101,1009,316,-263,981,212,38,990,-271,1,S08
1888078,171,950,435,-290,944,191,-29,971,-233,1,S08
1888093,151,941,485,-336,916,242,-48,971,-271,1,S08
1888109,191,960,435,-236,833,212,-29,952,-281,1,S08
1888125,202,911,346,-227,898,181,-77,895,-262,1,S08
1888140,171,901,326,-181,888,131,-97,876,-339,1,S08
1888156,202,862,297,-81,981,70,-126,885,-310,1,S08
1888171,181,901,287,63,990,70,-184,914,-291,1,S08
1888187,222,901,306,-36,898,181,-145,961,-252,1,S08
1888203,202,931,267,-209,851,272,-155,933,-262,1,S08
1888218,171,1000,217,-381,879,232,-48,952,-281,1,S08
1888234,40,1156,19,-581,935,232,-19,1000,-359,1,S08
1888250,-40,1401,-257,-718,1148,40,-19,1000,-359,1,S08
1888265,171,1215,79,-618,1175,70,58,1142,-271,1,S08
1888281,222,950,277,-345,888,121,58,1142,-271,1,S08
1888296,222,950,277,-163,824,131,19,1038,-252,1,S08
1888312,303,843,435,-72,879,151,19,942,-291,1,S08
1888328,282,862,435,9,981,191,-48,923,-262,1,S08
1888343,252,931,386,63,1018,121,-97,952,-291,1,S08
1888359,262,950,297,100,1074,202,-97,952,-291,1,S08
1888375,212,950,277,-54,935,202,-155,1028,-300,1,S08
1888390,131,1039,267,-200,916,191,-48,1085,-262,1,S08
1888406,131,1068,227,-354,962,171,87,1000,-203,1,S08
1888421,131,1049,207,-454,1037,151,87,1000,-203,1,S08
1888437,171,1009,217,-354,1009,111,97,1057,-291,1,S08
1888453,202,1000,297,-263,981,151,165,990,-320,1,S08
1888468,202,960,316,-290,944,222,87,1000,-252,1,S08
1888484,161,931,326,-290,842,232,0,961,-184,1,S08
1888500,161,931,326,-190,851,202,-29,952,-233,1,S08
1888515,161,970,287,-209,981,151,-38,942,-223,1,S08
1888531,111,1009,316,-272,944,101,-58,923,-252,1,S08
1888546,151,1039,326,-281,1018,151,-38,933,-262,1,S08
1888562,151,1039,326,-290,907,171,-48,990,-252,1,S08
1888578,151,950,306,-263,861,181,-29,1019,-213,1,S08
1888593,131,1019,336,-300,879,191,-29,990,-194,1,S08
1888609,151,1049,297,-400,981,202,-38,980,-233,1,S08
1888625,181,970,277,-336,953,181,77,980,-291,1,S08
1888640,181,990,316,-200,1000,242,19,990,-213,1,S08
1888656,181,990,316,-227,953,242,67,1028,-252,1,S08
1888671,171,980,326,-263,879,232,48,990,-165,1,S08
1888687,161,960,336,-172,888,111,38,1019,-203,1,S08
1888703,151,960,287,-200,981,111,58,990,-223,1,S08
1888718,171,1029,257,-200,981,121,58,971,-233,1,S08
1888734,181,1000,306,-200,1092,191,29,971,-252,1,S08
1888750,222,931,306,-127,935,171,-9,1019,-242,1,S08
1888765,161,941,316,-163,870,181,-19,1028,-194,1,S08
1888781,121,1009,356,-254,898,222,-9,1000,-194,1,S08
1888796,121,1009,356,-372,935,282,-58,971,-223,1,S08
1888812,181,960,336,-381,944,313,38,961,-262,1,S08
1888828,191,970,346,-327,953,303,0,990,-262,1,S08
1888843,191,990,306,-236,972,272,48,1009,-233,1,S08
1888859,151,990,277,-209,944,232,19,1019,-203,1,S08
1888875,171,960,287,-200,888,121,58,1009,-194,1,S08
1888890,151,1000,297,-218,944,70,67,1000,-213,1,S08
1888906,141,1029,306,-254,962,70,87,971,-155,1,S08
1888921,121,1049,306,-327,1000,60,126,971,-203,1,S08
1888937,151,1009,306,-354,916,151,97,990,-233,1,S08
1888953,141,931,336,-345,851,191,0,971,-145,1,S08
1888968,131,960,366,-327,861,232,29,980,-145,1,S08
1888984,121,990,356,-345,861,292,-29,942,-126,1,S08
1889000,121,990,356,-418,925,313,-48,961,-194,1,S08
1889015,151,1000,346,-363,972,282,9,1019,-252,1,S08
1889031,191,1009,336,-263,1000,323,9,1085,-223,1,S08
1889046,232,1019,326,-181,1018,333,77,1114,-223,1,S08
1889062,222,980,366,-118,962,272,58,1085,-242,1,S08
1889078,222,980,336,-54,944,242,67,1057,-262,1,S08
1889093,191,960,376,-90,981,282,48,1009,-203,1,S08
1889109,171,931,376,-181,990,242,29,961,-291,1,S08
1889125,161,990,366,-254,907,242,-9,961,-271,1,S08
1889140,161,970,336,-309,861,181,77,961,-233,1,S08
1889156,161,950,297,-381,870,101,48,942,-184,1,S08
1889171,121,970,297,-427,898,151,-9,923,-194,1,S08
1889187,101,1029,287,-418,935,202,19,866,-223,1,S08
1889203,131,1019,297,-336,953,202,19,952,-310,1,S08
1889218,161,970,336,-181,962,262,67,1009,-310,1,S08
1889234,161,1009,356,-209,981,282,58,1047,-252,1,S08
1889250,202,980,326,-263,935,191,58,1047,-252,1,S08
1889265,191,921,316,-263,935,191,67,1028,-233,1,S08
1889281,222,931,277,-163,916,151,19,1019,-233,1,S08
1889296,161,960,297,-145,925,111,38,980,-194,1,S08
1889312,151,1039,306,-209,1018,121,48,961,-262,1,S08
1889328,161,1019,316,-236,1009,151,29,980,-242,1,S08
1889343,202,970,267,-254,916,131,19,1028,-300,1,S08
1889359,171,980,297,-309,907,171,-9,942,-194,1,S08
1889375,70,1029,346,-318,981,242,-9,942,-194,1,S08
1889390,131,1039,336,-318,981,242,0,980,-359,1,S08
1889406,161,950,326,-290,1009,272,58,1019,-291,1,S08
1889421,121,1009,306,-190,962,303,77,1047,-262,1,S08
1889437,161,990,277,-300,916,222,77,1047,-262,1,S08
1889453,141,941,287,-245,888,161,67,1038,-223,1,S08
1889468,181,1000,267,-227,944,121,77,971,-252,1,S08
1889484,222,960,267,-200,972,60,77,971,-252,1,S08
1889500,141,1019,257,-209,1120,70,29,952,-252,1,S08
1889515,161,970,316,-100,935,121,-38,971,-213,1,S08
1889531,161,970,316,-218,898,161,-38,971,-213,1,S08
1889546,101,941,336,-318,879,181,-58,933,-213,1,S08
1889562,111,980,297,-381,851,242,-77,895,-271,1,S08
1889578,111,980,297,-427,851,262,-77,895,-271,1,S08
1889593,131,990,297,-418,870,232,-38,866,-291,1,S08
1889609,90,1009,326,-418,925,282,-9,971,-300,1,S08
1889625,20,950,366,-472,870,242,-19,980,-242,1,S08
1889640,90,911,366,-472,879,181,-19,980,-242,1,S08
1889656,181,911,336,-354,879,90,-9,942,-271,1,S08
1889671,181,911,336,-218,898,40,-38,876,-271,1,S08
1889687,212,960,336,-81,1064,20,-38,876,-271,1,S08
1889703,353,1078,326,27,1027,60,-58,914,-291,1,S08
1889718,373,990,227,-154,953,90,-77,933,-271,1,S08
1889734,191,960,217,-227,879,131,-106,1009,-271,1,S08
1889750,-343,1088,128,-245,888,202,-97,952,-213,1,S08
1889765,-383,1166,118,-381,1027,191,-135,961,-194,1,S08
1889781,-30,1156,326,-672,1120,222,-29,1085,-310,1,S08
1889796,383,1058,207,-663,1083,242,19,1200,-349,1,S08
1889812,252,1019,207,-263,972,212,19,1114,-203,1,S08
1889828,383,901,267,-9,944,191,19,1114,-203,1,S08
1889843,313,794,346,136,898,151,0,1047,-242,1,S08
1889859,212,774,376,90,879,161,-29,942,-242,1,S08
1889875,212,901,326,36,1000,151,-38,809,-252,1,S08
1889890,171,1009,277,-90,935,161,-19,809,-281,1,S08
1889906,80,1009,267,-309,833,171,-9,885,-310,1,S08
1889921,-10,1068,237,-509,851,161,-67,980,-242,1,S08
1889937,-40,1196,257,-681,962,171,0,933,-213,1,S08
1889953,101,1078,287,-418,953,202,-58,990,-213,1,S08
1889968,171,950,287,-418,953,202,19,1038,-281,1,S08
1889984,151,980,316,-227,898,262,19,961,-242,1,S08
1890000,191,950,326,-163,796,252,-48,952,-242,1,S08
1890015,181,911,326,-81,953,171,-87,961,-203,1,S08
1890031,222,980,227,-72,953,151,-38,1009,-194,1,S08
1890046,131,1029,277,-163,1046,121,-38,990,-194,1,S08
1890062,141,1107,277,-200,1055,90,0,1000,-213,1,S08
1890078,181,1019,287,-272,916,141,29,1038,-271,1,S08
1890093,191,960,297,-236,907,191,9,1038,-223,1,S08
1890109,161,931,356,-227,944,191,48,980,-242,1,S08
1890125,141,1009,336,-281,962,242,-77,933,-194,1,S08
1890140,212,1000,267,-290,972,222,58,971,-281,1,S08
1890156,171,990,306,-190,1037,232,-19,1028,-203,1,S08
1890171,212,990,297,-218,990,232,67,1047,-262,1,S08
1890187,191,960,287,-218,861,171,58,1028,-213,1,S08
1890203,191,960,277,-145,907,121,48,1000,-165,1,S08
1890218,161,980,267,-181,925,121,67,980,-194,1,S08
1890234,131,990,336,-254,1000,151,29,961,-203,1,S08
1890250,131,1039,366,-245,981,171,77,942,-242,1,S08
1890265,141,1000,346,-345,870,212,58,971,-223,1,S08
1890281,111,950,356,-381,842,282,58,961,-252,1,S08
1890296,151,970,297,-309,907,252,-9,961,-252,1,S08
1890312,181,1000,277,-272,990,232,-87,904,-194,1,S08
1890328,232,990,267,-218,972,191,-19,990,-223,1,S08
1890343,171,1000,316,-118,1037,252,-29,1066,-223,1,S08
1890359,151,1029,376,-263,990,262,48,1095,-233,1,S08
1890375,232,960,356,-236,907,141,67,1085,-194,1,S08
1890390,262,921,237,-54,962,50,106,1038,-203,1,S08
1890406,222,950,217,-9,925,60,116,990,-233,1,S08
1890421,151,960,287,-127,1000,101,106,914,-242,1,S08
1890437,111,1049,326,-245,981,171,135,923,-310,1,S08
1890453,131,1029,346,-390,833,272,97,952,-223,1,S08
1890468,121,990,356,-481,833,313,9,1000,-223,1,S08
1890484,131,970,386,-454,870,313,-19,1000,-213,1,S08
1890500,161,980,297,-263,962,313,-97,923,-203,1,S08
1890515,212,990,267,-181,990,242,-29,971,-271,1,S08
1890531,202,980,297,-118,1027,323,-29,1019,-262,1,S08
1890546,191,960,376,-236,1018,232,19,1085,-233,1,S08
1890562,242,950,326,-263,925,141,77,1076,-203,1,S08
1890578,242,980,257,-72,953,50,87,1009,-155,1,S08
1890593,212,950,287,-72,953,50,126,990,-174,1,S08
1890609,141,970,326,-54,916,70,106,933,-184,1,S08
1890625,101,1039,346,-127,1000,161,87,904,-242,1,S08
1890640,121,1029,346,-281,916,232,106,914,-271,1,S08
1890656,121,980,336,-454,851,282,0,961,-194,1,S08
1890671,151,960,356,-500,833,303,-48,990,-233,1,S08
1890687,171,1009,297,-354,907,272,-165,980,-252,1,S08
1890703,222,960,287,-218,990,272,-106,971,-300,1,S08
1890718,191,970,316,-209,1000,252,-67,1000,-330,1,S08
1890734,212,1009,336,-154,1037,323,19,1047,-291,1,S08
1890750,242,990,277,-263,1009,212,97,1076,-252,1,S08
1890765,202,980,237,-200,870,161,135,1019,-203,1,S08
1890781,202,950,267,-45,972,90,145,1000,-223,1,S08
1890796,202,950,267,-81,944,111,145,942,-223,1,S08
1890812,141,960,336,-118,1055,141,67,923,-310,1,S08
1890828,151,1049,316,-181,944,181,67,923,-310,1,S08
1890843,171,960,306,-336,842,171,29,923,-271,1,S08
1890859,161,901,306,-390,814,222,-48,980,-233,1,S08
1890875,141,950,326,-354,861,222,-29,942,-242,1,S08
1890890,151,1000,316,-309,990,212,-106,895,-223,1,S08
1890906,181,1000,287,-336,990,252,29,952,-281,1,S08
1890921,151,1029,316,-227,981,343,9,1028,-291,1,S08
1890937,151,1029,356,-290,981,292,87,1076,-233,1,S08
1890953,212,941,326,-200,888,242,116,1085,-242,1,S08
1890968,212,931,297,-109,935,161,97,1009,-213,1,S08
1890984,181,941,277,-145,925,80,106,961,-242,1,S08
1891000,121,970,316,-200,1027,80,97,904,-271,1,S08
1891015,131,1049,287,-200,935,101,48,847,-252,1,S08
1891031,181,980,257,-309,870,121,58,914,-242,1,S08
1891046,131,970,297,-372,842,171,0,971,-213,1,S08
1891062,101,1029,376,-418,916,181,38,961,-213,1,S08
1891078,131,1058,316,-354,1027,252,-67,971,-223,1,S08
1891093,191,1009,287,-200,1009,262,48,980,-320,1,S08
1891109,212,970,287,-63,1000,323,-9,1038,-271,1,S08
1891125,212,970,287,-190,972,252,0,1085,-242,1,S08
1891140,181,990,326,-190,972,252,38,1085,-233,1,S08
1891156,191,980,316,-245,925,222,48,1019,-213,1,S08
1891171,171,931,287,-181,907,131,106,980,-252,1,S08
1891187,191,970,297,-181,935,70,106,866,-223,1,S08
1891203,161,990,306,-172,972,141,67,819,-213,1,S08
1891218,111,1029,356,-245,962,161,19,942,-281,1,S08
1891234,131,990,306,-309,870,202,0,961,-194,1,S08
1891250,131,990,306,-409,824,202,-19,961,-194,1,S08
1891265,90,970,297,-454,907,212,-106,942,-223,1,S08
1891281,90,1009,306,-336,972,252,-29,971,-271,1,S08
1891296,151,1019,306,-218,990,282,-9,1047,-281,1,S08
1891312,222,950,297,-118,981,282,19,1066,-242,1,S08
1891328,242,980,336,-218,953,272,58,1076,-223,1,S08
1891343,171,990,316,-227,898,222,67,1000,-194,1,S08
1891359,151,970,326,-163,953,181,58,1000,-213,1,S08
1891375,151,960,336,-145,962,151,29,980,-213,1,S08
1891390,191,950,306,-172,1018,111,87,961,-242,1,S08
1891406,181,960,326,-218,916,80,87,961,-242,1,S08
1891421,181,1000,247,-336,888,80,38,952,-252,1,S08
1891437,131,1009,267,-454,842,141,9,942,-155,1,S08
1891453,111,990,316,-518,851,222,97,942,-203,1,S08
1891468,80,1000,376,-454,888,272,-19,895,-126,1,S08
1891484,101,1009,366,-381,935,303,58,971,-271,1,S08
1891500,161,970,336,-272,953,272,38,990,-203,1,S08
1891515,161,990,346,-281,962,272,97,1009,-155,1,S08
1891531,181,1009,306,-218,944,242,97,1104,-145,1,S08
1891546,171,990,346,-109,953,212,116,1095,-174,1,S08
1891562,191,990,336,-54,990,232,97,1076,-271,1,S08
1891578,232,980,336,-154,1000,202,58,990,-271,1,S08
1891593,212,970,346,-200,1018,212,48,952,-262,1,S08
